"DATE,TIME,ENB_AGG,ENODEB,NOC_CLUSTER,ACC_RATE,ACC_S1_RATE,AVAILABILITY_CELL_ROP,PLMN_0_TRAFFIC_GB,PLMN_1_TRAFFIC_GB,PLMN_2_TRAFFIC_GB,RETAINABILITY,UNAVAILTIME,USER_TRAFFIC_VOLTE,VOLTE_RET,VOLTE_ERAB_ABNORMAL,ACC_VOLTE"
"2024-02-19,07:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.78,99.99,100,8.1519260993,0,1.348,99.96,0,0.62,100,0,99.99"
"2024-02-19,08:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.85,99.99,100,6.2686502933,0.0001,2.3594,99.92,0,0.91,99.95,4,97.9902"
"2024-02-19,09:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.87,99.98,100,5.7834703466,0.0007,3.3625,99.97,0,2.07,99.96,4,99.98"
"2024-02-19,10:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.88,99.97,100,6.980272941,0.0011,2.3252,99.97,0,1.31,99.98,2,99.97"
"2024-02-19,11:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.85,99.97,100,8.7151331824,0.0018,2.1381,99.97,0,1.57,100,0,99.97"
"2024-02-19,12:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.73,99.99,100,9.0051218858,0.0019,3.2771,99.95,0,2.01,100,0,99.99"
"2024-02-19,13:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.67,99.97,100,10.5298385024,0.0008,2.4642,99.92,0,2.06,100,0,99.97"
"2024-02-19,14:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.65,99.98,100,9.6811754627,0.0023,2.0004,99.95,0,1.66,99.98,2,99.98"
"2024-02-19,15:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.79,99.99,100,7.8982682897,0.0004,3.0729,99.96,0,1.02,100,0,99.99"
"2024-02-19,16:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.64,99.99,100,8.7470998983,0.0028,2.8819,99.94,0,0.96,100,0,99.99"
"2024-02-19,17:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.66,99.99,100,11.4197190846,0.0021,3.0493,99.93,0,2.03,99.98,2,99.99"
"2024-02-19,18:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.75,99.99,100,12.5920679411,0.0019,3.4828,99.94,0,1.89,100,0,99.99"
"2024-02-19,19:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.73,99.98,100,14.4785149017,0.0016,2.812,99.95,0,1.83,100,0,99.98"
"2024-02-19,20:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.75,100,100,10.8085321254,0.002,2.3593,99.96,0,1.07,99.98,2,100"
"2024-02-19,21:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.81,99.99,100,10.7414852823,0.0005,2.4225,99.96,0,0.69,100,0,99.99"
"2024-02-19,22:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.77,99.99,100,6.0896743084,0,2.0457,99.97,0,0.64,100,0,99.99"
"2024-02-19,23:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.89,99.99,100,3.1955288718,0.0001,0.5848,99.98,0,0.02,100,0,99.99"
"2024-02-20,00:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.89,100,100,2.5936458251,0.0009,0.53,99.97,0,0.01,100,0,100"
"2024-02-20,01:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.94,100,100,1.5189275144,0.0015,0.6384,99.99,0,0.91,100,0,100"
"2024-02-20,02:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.97,99.98,100,0.9037833654,0.0035,0.0842,99.98,0,0.13,100,0,99.98"
"2024-02-20,03:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.93,100,100,0.8792057625,0.0036,0.6387,100,0,0.03,100,0,100"
"2024-02-20,04:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.96,100,100,0.5763173099,0.0019,0.2567,99.99,0,0,100,0,0"
"2024-02-20,05:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.86,99.99,100,1.8108384677,0.0023,0.506,99.98,0,0,100,0,99.99"
"2024-02-20,06:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.85,99.99,100,5.2197184409,0,1.0731,99.95,0,0.36,100,0,99.99"
"2024-02-20,07:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.79,99.98,100,7.138652727,0.0023,1.9008,99.95,0,1.05,100,0,99.98"
"2024-02-20,08:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.79,99.96,100,5.4403878742,0.0014,1.6489,99.96,0,0.65,99.94,6,99.96"
"2024-02-20,09:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.96,100,7.0694712919,0.0165,1.8515,99.93,0,1.12,100,0,99.96"
"2024-02-20,10:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.66,99.99,100,6.6479304798,0.0001,2.1981,99.88,0,1.51,99.98,2,99.99"
"2024-02-20,11:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.98,100,6.5988283596,0.0015,1.9633,99.88,0,2.11,99.98,2,99.98"
"2024-02-20,12:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.61,99.98,100,7.8048454592,0.0002,2.5804,99.91,0,1.67,99.96,4,98.9802"
"2024-02-20,13:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.98,100,9.8207658153,0.0009,2.2442,99.96,0,1.83,100,0,99.98"
"2024-02-20,14:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.63,99.97,100,9.1664809725,0.0081,2.1114,99.98,0,1.18,100,0,99.97"
"2024-02-20,15:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.6,99.99,100,9.1538988046,0.0027,1.9831,99.91,0,1.33,100,0,99.99"
"2024-02-20,16:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.98,100,8.1655746322,0.0052,2.1125,99.95,0,0.88,100,0,98.9802"
"2024-02-20,17:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.98,100,10.7072452081,0.0027,1.8758,99.96,0,0.99,99.98,2,99.98"
"2024-02-20,18:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.67,99.97,100,10.1761873808,0.009,3.6182,99.94,0,0.98,99.98,2,99.97"
"2024-02-20,19:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.75,99.99,100,10.9883304676,0.0048,3.7564,99.94,0,1.15,100,0,99.99"
"2024-02-20,20:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.78,99.99,100,12.2510902582,0.0003,3.2178,99.94,0,1.04,100,0,99.99"
"2024-02-20,21:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.76,99.97,100,9.7809135909,0,1.8091,99.96,0,0.79,100,0,99.97"
"2024-02-20,22:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.87,99.99,100,7.8774299465,0,1.2661,99.96,0,0.23,99.97,2,99.99"
"2024-02-20,23:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.87,99.99,100,3.9349552239,0.0018,1.4303,99.97,0,0.09,100,0,99.99"
"2024-02-21,00:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.9,99.99,100,3.0616000285,0.0022,0.7054,99.99,0,0.15,100,0,99.99"
"2024-02-21,01:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.9,100,100,1.7374651504,0.0041,0.9042,99.99,0,0.14,100,0,100"
"2024-02-21,02:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.78,100,100,1.5531042585,0.0037,0.7029,100,0,0.02,100,0,100"
"2024-02-21,03:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.95,100,100,1.0696612289,0.0027,0.3927,99.99,0,0,100,0,0"
"2024-02-21,04:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.93,100,100,1.4123786236,0.003,0.3855,99.99,0,0.18,100,0,100"
"2024-02-21,05:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.81,99.99,100,2.2683814163,0.0032,0.8085,99.97,0,0.04,100,0,99.99"
"2024-02-21,06:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.79,99.99,100,4.5871259637,0.0156,1.6936,99.95,0,0.19,100,0,99.99"
"2024-02-21,07:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.72,99.99,100,6.4398534595,0.0007,0.9835,99.96,0,0.7,99.98,2,99.99"
"2024-02-21,08:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.77,99.99,100,5.8588655664,0.0007,1.0773,99.97,0,0.75,100,0,99.99"
"2024-02-21,09:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.72,99.96,100,8.8645173235,0.0317,1.1375,99.97,0,1.46,99.96,4,99.96"
"2024-02-21,10:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.68,99.92,100,8.8655883445,0.0161,1.8145,99.96,0,1.25,100,0,98.9208"
"2024-02-21,11:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.69,99.98,100,7.9492451618,0.0405,2.3257,99.95,0,1.29,100,0,98.9802"
"2024-02-21,12:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.98,100,8.4490161379,0.0004,2.3864,99.92,0,2.5,99.98,2,99.98"
"2024-02-21,13:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.71,99.99,100,8.5831675672,0.0005,1.467,99.96,0,1,100,0,99.99"
"2024-02-21,14:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.61,99.98,100,7.3161395264,0.0008,1.3414,99.94,0,1.16,99.97,2,97.9804"
"2024-02-21,15:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.71,99.97,100,7.1058413005,0.0046,2.8692,99.97,0,1.65,100,0,98.9703"
"2024-02-21,16:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.69,99.97,100,7.5317677102,0.0018,2.6311,99.95,0,0.83,99.96,4,99.97"
"2024-02-21,17:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.73,99.98,100,7.5895097098,0.002,1.9378,99.93,0,1.7,99.96,4,99.98"
"2024-02-21,18:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.99,100,10.0637283175,0.0054,3.1178,99.94,0,1.7,99.98,2,99.99"
"2024-02-21,19:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.99,100,11.3465180611,0.0006,2.3098,99.96,0,1.41,99.98,2,99.99"
"2024-02-21,20:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.78,99.98,100,10.4531049726,0,2.0268,99.96,0,0.6,100,0,99.98"
"2024-02-21,21:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.98,100,9.6435928715,0.0008,2.051,99.99,0,0.45,100,0,99.98"
"2024-02-21,22:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.86,99.99,100,6.6373581057,0.0155,1.7798,99.98,0,0.68,100,0,99.99"
"2024-02-21,23:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.89,100,100,4.0203575042,0.0025,1.5349,99.98,0,0.18,100,0,100"
"2024-02-22,00:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.92,99.99,100,3.0472781506,0.0026,0.4275,99.99,0,0.01,100,0,99.99"
"2024-02-22,01:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.94,100,100,1.0940069328,0.002,0.3944,100,0,0.04,100,0,100"
"2024-02-22,02:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,100,100,100,2.0445678375,0.0032,0.5363,100,0,0,100,0,0"
"2024-02-22,03:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.93,99.99,100,1.8394878125,0.0031,0.3584,99.99,0,0.01,100,0,99.99"
"2024-02-22,04:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.93,99.99,100,1.0526403776,0.0027,0.1553,99.99,0,0.02,99.93,2,99.99"
"2024-02-22,05:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.83,99.98,100,1.9367123016,0.0023,0.6293,99.99,0,0.02,100,0,99.98"
"2024-02-22,06:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.85,99.98,100,4.1128955775,0.0027,1.1592,99.97,0,0.26,100,0,99.98"
"2024-02-22,07:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.81,99.99,100,7.7445246277,0.0024,1.8004,99.95,0,0.59,99.98,2,99.99"
"2024-02-22,08:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.8,99.98,100,7.5988592571,0.0016,2.3023,99.96,0,1.16,100,0,99.98"
"2024-02-22,09:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.78,99.98,100,7.8317280856,0.0011,2.4868,99.97,0,2.13,100,0,99.98"
"2024-02-22,10:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.73,99.96,100,7.0454552764,0.0006,2.3348,99.96,0,1.67,100,0,99.96"
"2024-02-22,11:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.76,99.98,100,7.8313490366,0.0002,2.1661,99.94,0,1.18,100,0,98.9802"
"2024-02-22,12:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.75,99.99,100,6.7084347827,0.0005,1.7592,99.95,0,1.56,99.98,2,99.99"
"2024-02-22,13:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.69,99.99,100,8.6222589015,0.0018,2.3493,99.94,0,1.32,99.98,2,99.99"
"2024-02-22,14:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.72,99.99,100,7.6309964058,0.0002,2.4136,99.91,0,1.4,100,0,99.99"
"2024-02-22,15:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.73,99.99,100,8.9828083283,0.0036,2.3366,99.93,0,0.67,100,0,99.99"
"2024-02-22,16:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.98,100,7.5743114566,0.0006,3.3524,99.94,0,1.3,100,0,98.9802"
"2024-02-22,17:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.69,99.97,100,7.8869303679,0.0017,2.3276,99.94,0,1.18,99.98,2,99.97"
"2024-02-22,18:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.99,100,9.2361951237,0.0074,4.2202,99.96,0,0.94,99.95,4,98.9901"
"2024-02-22,19:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.98,100,10.6411445881,0.0013,2.5263,99.96,0,1.58,100,0,99.98"
"2024-02-22,20:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.74,99.97,100,13.477921485,0.0008,3.0333,99.95,0,1.22,100,0,99.97"
"2024-02-22,21:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.82,99.99,100,11.6543192409,0.018,2.9929,99.99,0,0.64,100,0,99.99"
"2024-02-22,22:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.82,99.99,100,10.499116033,0.009,1.8028,99.98,0,0.66,100,0,99.99"
"2024-02-22,23:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.86,99.98,100,5.9387739739,0.002,2.7948,99.99,0,0.2,100,0,99.98"
"2024-02-23,00:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.82,99.99,100,4.2198766018,0.0011,1.3739,99.98,0,0.04,100,0,99.99"
"2024-02-23,01:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.82,100,100,1.0147066782,0,1.8075,99.98,0,0.03,100,0,100"
"2024-02-23,02:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.94,100,100,0.6777076044,0,1.1508,99.98,0,0.01,100,0,100"
"2024-02-23,03:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.77,100,100,0.9453613309,0,0.7523,99.94,0,0.1,99.94,2,100"
"2024-02-23,04:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.59,100,100,1.6169706353,0,0.4125,99.98,0,0.01,100,0,100"
"2024-02-23,05:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.57,100,100,2.7474379157,0,0.4976,99.97,0,0.05,100,0,100"
"2024-02-23,06:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.84,100,100,5.3092157463,0,1.7063,99.96,0,0.15,100,0,100"
"2024-02-23,07:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.67,99.98,100,6.6614914678,0,1.7396,99.92,0,0.41,100,0,99.98"
"2024-02-23,08:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.7,99.99,100,7.1447957307,0.0001,2.2322,99.87,0,0.9,100,0,98.9901"
"2024-02-23,09:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.71,99.99,100,7.6306024565,0.0031,2.064,99.91,0,1.23,100,0,99.99"
"2024-02-23,10:00,YUCUMA0508,YUCUMA0508,P&YUCATAN,99.71,99.98,100,4.6924501656,0.0029,1.4224,99.92,0,0.58,99.96,2,99.98"
"2024-02-16,00:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.79,99.98,100,3.2904092214,0.0082,1.5671,99.96,0,0.51,100,0,99.98"
"2024-02-16,01:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.91,99.99,100,2.201005816,0.0005,1.188,100,0,0.18,100,0,99.99"
"2024-02-16,02:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.89,99.99,100,2.514910884,0.004,1.025,100,0,0.02,100,0,99.99"
"2024-02-16,03:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.94,99.99,100,1.605304889,0.0009,0.7453,100,0,0.03,100,0,99.99"
"2024-02-16,04:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.9,99.99,100,1.932893879,0.004,0.3817,100,0,0.05,100,0,99.99"
"2024-02-16,05:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,100,100,4.5464001587,0.0033,1.5131,99.99,0,0.16,100,0,100"
"2024-02-16,06:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,100,100,7.0311240848,0.018,4.4445,99.98,0,0.96,100,0,100"
"2024-02-16,07:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.83,99.99,100,8.4007820111,0.0025,3.9345,99.97,0,2.28,99.98,4,99.99"
"2024-02-16,08:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,99.98,100,9.288020431,0.0059,4.801,99.97,0,2.4,99.98,4,97.9804"
"2024-02-16,09:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.81,99.99,100,8.2142651074,0.0084,3.6658,99.97,0,2.29,99.99,2,99.99"
"2024-02-16,10:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.98,100,8.8533069931,0.0732,3.5789,99.97,0,4.35,99.95,10,99.98"
"2024-02-16,11:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,99.99,100,9.2357462271,0.0924,3.9518,99.98,0,3.62,100,0,99.99"
"2024-02-16,12:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.99,100,9.8818046967,0.0343,4.6488,99.98,0,4.27,99.98,4,99.99"
"2024-02-16,13:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.99,100,10.9341507777,0.1183,5.5352,99.96,0,3.96,99.97,6,98.9901"
"2024-02-16,14:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,99.99,100,9.871494024,0.0052,4.3561,99.97,0,4.53,99.95,8,99.99"
"2024-02-16,15:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.82,99.98,100,8.6552863931,0.004,3.0162,99.98,0,3.81,100,0,99.98"
"2024-02-16,16:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.76,99.99,100,9.2672016469,0.006,3.8221,99.97,0,3.16,100,0,99.99"
"2024-02-16,17:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,99.99,100,7.6446682214,0.0015,5.2038,99.96,0,4.38,99.96,6,99.99"
"2024-02-16,18:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.83,99.98,100,9.5677785575,0.0248,4.6787,99.99,0,2.92,99.99,2,98.9802"
"2024-02-16,19:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.81,99.97,100,9.1881137335,0.0064,4.2122,99.97,0,4.12,100,0,99.97"
"2024-02-16,20:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.98,100,6.121019832,0.009,4.2452,99.99,0,3.31,100,0,98.9802"
"2024-02-16,21:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.8,99.98,100,8.1768017261,0.0171,4.4721,99.97,0,3.15,100,0,99.98"
"2024-02-16,22:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,100,100,6.8626385182,0.0514,4.1094,99.97,0,2.17,99.98,2,100"
"2024-02-16,23:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.78,100,100,7.4360175057,0.0131,2.4062,99.97,0,0.72,100,0,100"
"2024-02-17,00:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,100,100,5.7859839865,0.0021,1.4937,99.97,0,0.68,99.97,2,100"
"2024-02-17,01:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.94,100,100,4.532527178,0.0171,1.0352,99.99,0,0.16,100,0,100"
"2024-02-17,02:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.89,100,100,3.3978661516,0.0141,0.6898,99.99,0,0.16,100,0,100"
"2024-02-17,03:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.8,100,100,1.8891822543,0.0017,0.198,99.98,0,0.05,100,0,100"
"2024-02-17,04:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.99,100,1.6739265991,0.0357,0.4633,99.99,0,0.06,100,0,99.99"
"2024-02-17,05:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.89,100,100,3.4264167764,0.0006,1.3493,99.98,0,0.41,100,0,100"
"2024-02-17,06:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.89,99.99,100,6.4989831292,0.0017,3.3417,99.99,0,1.7,100,0,99.99"
"2024-02-17,07:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.98,100,6.1896573746,0.0074,3.0231,99.98,0,2.2,100,0,98.9802"
"2024-02-17,08:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.82,99.99,100,7.0002982387,0.0058,3.5391,99.97,0,2.17,99.99,2,99.99"
"2024-02-17,09:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.79,99.98,100,6.7804940036,0.0477,4.1382,99.96,0,2.34,100,0,99.98"
"2024-02-17,10:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.82,99.99,100,8.1885736431,0.0165,4.1514,99.96,0,2.9,99.95,8,99.99"
"2024-02-17,11:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.82,99.98,100,8.3693517364,0.0079,5.5444,99.98,0,3.51,100,0,98.9802"
"2024-02-17,12:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.98,100,10.2021638301,0.0039,4.9563,99.98,0,3.88,99.99,2,99.98"
"2024-02-17,13:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.99,100,10.2431979022,0.0096,3.5693,99.97,0,3.13,100,0,99.99"
"2024-02-17,14:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.75,99.99,100,7.2197001421,0.121,3.2529,99.97,0,1.52,99.98,2,98.9901"
"2024-02-17,15:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.8,99.98,100,6.3404468817,0.0085,3.3251,99.98,0,1.9,100,0,99.98"
"2024-02-17,16:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.81,99.98,100,5.1749972619,0.0099,3.031,99.98,0,2.04,99.98,2,98.9802"
"2024-02-17,17:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,99.99,100,7.3176799339,0.0005,4.1712,99.98,0,1.76,99.96,4,99.99"
"2024-02-17,18:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.98,100,6.3532907508,0.0093,3.3852,99.96,0,1.74,100,0,99.98"
"2024-02-17,19:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.8,99.98,100,6.2915561714,0.001,3.8473,99.97,0,2.87,100,0,99.98"
"2024-02-17,20:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.83,99.98,100,6.6152317446,0.0007,4.0302,99.98,0,1.96,100,0,99.98"
"2024-02-17,21:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.87,99.98,100,6.9519095117,0.0905,3.3068,99.97,0,2.28,99.98,2,99.98"
"2024-02-17,22:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.79,99.97,100,4.0727760633,0.0357,2.6696,99.96,0,2.56,99.97,2,96.9709"
"2024-02-17,23:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.99,100,3.7852916861,0.0004,3.3192,99.95,0,2.02,100,0,99.99"
"2024-02-18,00:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.72,99.99,100,5.9318318956,0.0088,1.3945,99.98,0,0.38,100,0,99.99"
"2024-02-18,01:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.8,99.98,100,3.3579785375,0.0003,0.6863,99.99,0,0.14,100,0,99.98"
"2024-02-18,02:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.89,100,100,2.3087710135,0.0063,1.0897,99.97,0,0.04,100,0,100"
"2024-02-18,03:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.75,99.98,100,1.5790900211,0.0029,0.5037,99.97,0,0.11,99.96,2,99.98"
"2024-02-18,04:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.83,99.98,100,1.5020836144,0.0013,0.4927,99.99,0,0.24,99.96,2,99.98"
"2024-02-18,05:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,99.98,100,1.3453084968,0.0027,0.8562,99.99,0,0.09,100,0,99.98"
"2024-02-18,06:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.99,100,2.7922848234,0.0014,0.8909,99.99,0,0.49,100,0,99.99"
"2024-02-18,07:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.92,99.99,100,4.849004559,0.0012,2.0501,100,0,0.29,100,0,99.99"
"2024-02-18,08:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.88,99.99,100,8.568675257,0.0128,1.8403,99.98,0,0.76,100,0,99.99"
"2024-02-18,09:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.86,100,100,4.0457034478,0.0106,2.1103,99.98,0,1.08,100,0,98"
"2024-02-18,10:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.98,100,5.1896674552,0.0025,4.2344,99.98,0,1.53,100,0,95.9808"
"2024-02-18,11:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.83,99.98,100,5.2948603406,0.0064,3.438,99.98,0,1.06,100,0,99.98"
"2024-02-18,12:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.76,99.98,100,6.342925131,0.0818,3.3864,99.96,0,0.77,99.93,6,99.98"
"2024-02-18,13:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.84,99.99,100,7.4385898182,0.0458,2.5391,99.98,0,1.4,100,0,99.99"
"2024-02-18,14:00,YUCUMA0510,YUCUMA0510,P&YUCATAN,99.85,100,100,5.2848523476,0.0063,3.2259,99.98,0,0.83,100,0,100"
